Fold,Model,AUC,Brier,Slope,Imputation,Delta,Threshold
3,xgb,0.660377358490566,0.1319955374849532,0.5786014540523142,6,5,-10
4,glmnet,0.5814814814814815,0.13208705100925608,0.5053578983871366,6,5,-10
4,rf,0.587037037037037,0.14466986472428378,0.284233806844306,6,5,-10
4,xgb,0.5962962962962963,0.14532487307007463,0.2616577714948203,6,5,-10
5,glmnet,0.6962962962962963,0.1270084860237408,3.103097070564944,6,5,-10
5,rf,0.7444444444444445,0.11507420856798721,1.5248938409477004,6,5,-10
5,xgb,0.7759259259259259,0.1141038090596247,1.505789659109755,6,5,-10
1,glmnet,0.75,0.19143437224946236,0.9113182903810092,7,5,0
1,rf,0.6958874458874459,0.20333058212056457,0.9153509553942687,7,5,0
1,xgb,0.6861471861471862,0.20341006482083523,0.7916874833457783,7,5,0
2,glmnet,0.6099773242630385,0.21749581677934038,0.5891592191860827,7,5,0
2,rf,0.463718820861678,0.25143324183384963,0.16689661731514674,7,5,0
2,xgb,0.5555555555555556,0.2574719901305833,0.16989727641811952,7,5,0
3,glmnet,0.6578073089700996,0.2241487010924096,0.5270801391413339,7,5,0
3,rf,0.6212624584717608,0.22193997556503767,0.5266806658635963,7,5,0
3,xgb,0.627906976744186,0.22979976206311126,0.41221142288626356,7,5,0
4,glmnet,0.6839826839826839,0.2056426813352466,0.9038909840907707,7,5,0
4,rf,0.670995670995671,0.21026985565474818,0.7646924801849578,7,5,0
4,xgb,0.6742424242424242,0.21444673432814537,0.5917626832882918,7,5,0
5,glmnet,0.7652270210409745,0.19297163390322378,2.3453610603036905,7,5,0
5,rf,0.7220376522702104,0.19981733089071102,1.1545274407798998,7,5,0
5,xgb,0.7065337763012182,0.20746484956651265,0.8187327984829864,7,5,0
1,glmnet,0.8257142857142857,0.1407805216040563,2.2227624223271394,7,5,-5
1,rf,0.7585714285714286,0.14960334959566945,1.329526945545767,7,5,-5
1,xgb,0.7542857142857143,0.152306732923931,1.0516000860689971,7,5,-5
2,glmnet,0.7128571428571429,0.14759610169015758,0.8345647920565389,7,5,-5
2,rf,0.6271428571428571,0.17037868901545059,0.4420106111014467,7,5,-5
2,xgb,0.6428571428571429,0.18101579203863205,0.38464678101681593,7,5,-5
3,glmnet,0.7184615384615385,0.14662750889140397,1.038279961997523,7,5,-5
3,rf,0.7707692307692308,0.14535396569991213,1.4766171044326535,7,5,-5
3,xgb,0.7615384615384616,0.14773498895558052,0.9961035932006784,7,5,-5
4,glmnet,0.7357142857142858,0.15037681271752132,0.768849333147136,7,5,-5
4,rf,0.7657142857142857,0.14238095269579468,1.64623639380005,7,5,-5
4,xgb,0.7457142857142857,0.14448073344577664,0.9672080871486454,7,5,-5
5,glmnet,0.7328571428571429,0.15110910066244282,0.7986813546514849,7,5,-5
5,rf,0.6342857142857142,0.16112382754244936,0.6031979759037462,7,5,-5
5,xgb,0.6428571428571429,0.16423862993363988,0.5148561356647544,7,5,-5
1,glmnet,0.8250428816466553,0.11475993552816285,1.6397899132076936,7,5,-7
1,rf,0.6106346483704974,0.14828681949757458,0.5332384781592057,7,5,-7
1,xgb,0.6895368782161235,0.14395983979441984,0.6187688659846072,7,5,-7
2,glmnet,0.7632933104631218,0.12531836093686818,1.9061075410549604,7,5,-7
2,rf,0.7958833619210978,0.12301693526145076,1.4457388144557157,7,5,-7
2,xgb,0.8096054888507719,0.1162261475885863,1.3559246588810014,7,5,-7
3,glmnet,0.7238421955403087,0.12769305487315802,0.7814881591880767,7,5,-7
3,rf,0.7032590051457976,0.13020699911986358,0.9637525950719601,7,5,-7
3,xgb,0.7049742710120069,0.13627730911436103,0.6885314501767066,7,5,-7
4,glmnet,0.7015437392795884,0.13289550545034304,0.49168669948311367,7,5,-7
4,rf,0.7667238421955404,0.11791379461031555,1.6199128359773103,7,5,-7
4,xgb,0.758147512864494,0.12040050216923874,1.03121521725044,7,5,-7
5,glmnet,0.5961538461538461,0.14779893617694495,0.28196292622873836,7,5,-7
5,rf,0.6223776223776224,0.14315939414656803,0.18573914301682223,7,5,-7
5,xgb,0.5891608391608392,0.14389328696808962,0.34809507730131745,7,5,-7
1,glmnet,0.6604938271604938,0.11879417334937675,0.656629894664076,7,5,-10
1,rf,0.654320987654321,0.12101860450596412,0.7018186116477165,7,5,-10
1,xgb,0.6008230452674896,0.12765819349150018,0.3945085683562568,7,5,-10
2,glmnet,0.6161616161616161,0.12111000993352855,0.44487189853839776,7,5,-10
2,rf,0.5939393939393939,0.12487694743273374,0.3212569652893959,7,5,-10
2,xgb,0.5494949494949495,0.13361439792109453,0.093757511769945,7,5,-10
3,glmnet,0.8464646464646464,0.09831174425894983,2.2802054374355865,7,5,-10
3,rf,0.7575757575757576,0.1122412265432933,1.0969779431323938,7,5,-10
3,xgb,0.7616161616161615,0.11499197335910727,0.8580135591426978,7,5,-10
4,glmnet,0.66,0.1222690531435871,1.2059388693335165,7,5,-10
4,rf,0.4618181818181818,0.13066503089423975,0.2799229757847263,7,5,-10
4,xgb,0.5545454545454546,0.12959922890944503,0.33589057390746474,7,5,-10
5,glmnet,0.6358024691358024,0.1253822844717054,0.38551457994774513,7,5,-10
5,rf,0.7119341563786008,0.1173308713234985,0.9758764426448964,7,5,-10
5,xgb,0.7160493827160493,0.12262967422954668,0.6719665737727784,7,5,-10
1,glmnet,0.6588235294117647,0.23174316076016646,0.724176670380533,8,5,0
1,rf,0.6754901960784314,0.22436333298838512,1.1943450398078175,8,5,0
1,xgb,0.7009803921568627,0.21973007699089012,1.0441650591921838,8,5,0
2,glmnet,0.7274509803921568,0.21323720078805097,1.313295756389505,8,5,0
2,rf,0.6460784313725491,0.23550080964884262,0.7653282622679503,8,5,0
2,xgb,0.6931372549019608,0.22421487386898792,0.9113952929879909,8,5,0
3,glmnet,0.6858585858585858,0.2246878876182339,1.0985690237312438,8,5,0
3,rf,0.6444444444444445,0.24182954308067842,0.5405048792068085,8,5,0
3,xgb,0.7010101010101011,0.22704274555487297,0.7166465031468774,8,5,0
4,glmnet,0.6186274509803922,0.2394164510232666,0.6298874839563597,8,5,0
4,rf,0.592156862745098,0.24414709970627044,0.673560290183379,8,5,0
4,xgb,0.6333333333333333,0.24298879027100614,0.5646112856853803,8,5,0
5,glmnet,0.6098039215686274,0.24256265178895292,0.5957445755909914,8,5,0
5,rf,0.6852941176470588,0.23125954561337922,0.645011606479804,8,5,0
5,xgb,0.7352941176470588,0.20554200255529406,1.120856663223473,8,5,0
1,glmnet,0.6872294372294372,0.1973202235631341,1.1231361664072415,8,5,-5
1,rf,0.75,0.19182453751763429,1.710087743926539,8,5,-5
1,xgb,0.7813852813852814,0.17663996058004908,1.8215251366610823,8,5,-5
2,glmnet,0.6691410392364794,0.20879193281667607,0.872791571830279,8,5,-5
2,rf,0.6468716861081655,0.2166285404429594,0.9097869555621706,8,5,-5
2,xgb,0.6648992576882291,0.2110825882286547,0.9066044071039417,8,5,-5
3,glmnet,0.6696230598669624,0.2152109547116406,0.6801754921209185,8,5,-5
3,rf,0.6729490022172949,0.21379273368554008,1.03257964173213,8,5,-5
3,xgb,0.6585365853658537,0.220132447900709,0.6450205021175902,8,5,-5
4,glmnet,0.4634146341463415,0.26021864604509254,0.1849904512486715,8,5,-5
4,rf,0.5068928950159067,0.2641278488067183,-0.032910498157513166,8,5,-5
4,xgb,0.5768822905620361,0.24924171973662387,0.24041621829531834,8,5,-5
5,glmnet,0.6977730646871686,0.21599359588914546,0.5806320071812219,8,5,-5
5,rf,0.5768822905620361,0.23731096693603715,0.3952753377641979,8,5,-5
5,xgb,0.6044538706256628,0.2449587892515158,0.3179245822015466,8,5,-5
1,glmnet,0.7508771929824561,0.17495404664907718,1.1638871640165038,8,5,-7
1,rf,0.6538011695906433,0.1957929397969967,0.8849373383832051,8,5,-7
1,xgb,0.6701754385964912,0.19866436306809065,0.7460397406312785,8,5,-7
2,glmnet,0.6,0.20187630652475047,0.744953315846161,8,5,-7
2,rf,0.6362573099415204,0.20003265219300764,0.6102734667351463,8,5,-7
2,xgb,0.6538011695906433,0.19490145355481975,0.7262050491332681,8,5,-7
3,glmnet,0.5543859649122806,0.22748171827442495,0.2087943768687074,8,5,-7
3,rf,0.5403508771929825,0.22277426398837855,0.13543599253078353,8,5,-7
3,xgb,0.5263157894736842,0.23519285183097208,0.024268818696801156,8,5,-7
4,glmnet,0.7169590643274854,0.1846730947870752,1.3239634506419524,8,5,-7
4,rf,0.66783625730994145,0.19206533829375536,0.9701821332430157,8,5,-7
4,xgb,0.7298245614035087,0.18056405357962696,1.1076913213895483,8,5,-7
5,glmnet,0.7,0.18338265241590923,0.8595837365001602,8,5,-7
5,rf,0.5814814814814815,0.20833398807015993,0.3926357460523927,8,5,-7
5,xgb,0.6074074074074074,0.20287818129274907,0.42251443291516516,8,5,-7
1,glmnet,0.6707482993197279,0.16902885700024406,0.5670673208119036,8,5,-10
1,rf,0.5401360544217687,0.18635794412828163,0.1679303214204036,8,5,-10
1,xgb,0.563265306122449,0.18286069065131735,0.28728222829363514,8,5,-10
2,glmnet,0.5841836734693877,0.18960680426807058,0.351033646459605,8,5,-10
2,rf,0.4974489795918367,0.19835319914624688,-0.08531738665299168,8,5,-10
2,xgb,0.5471938775510204,0.19123067805830418,0.05788121370393166,8,5,-10
3,glmnet,0.6430555555555555,0.1786675223802626,0.5430582762943671,8,5,-10
3,rf,0.6138888888888889,0.1839770459210508,0.4806848702626367,8,5,-10
3,xgb,0.5847222222222223,0.19391908059663598,0.3108553976429287,8,5,-10
4,glmnet,0.7747395833333334,0.15896215870727937,1.0825658410790557,8,5,-10
4,rf,0.6640625,0.1816083384210287,0.7303044871870871,8,5,-10
4,xgb,0.7330729166666666,0.16327578218976146,1.1768786588699303,8,5,-10
5,glmnet,0.6458333333333334,0.16897428897468567,1.121401726251343,8,5,-10
5,rf,0.6819444444444445,0.17471270771120678,0.7740759377317745,8,5,-10
5,xgb,0.6472222222222223,0.18395623410836442,0.5029237397384999,8,5,-10
1,glmnet,0.6621052631578948,0.21921113684241184,0.8913401231688055,9,5,0
1,rf,0.6126315789473684,0.231735323607005,0.7340179902955902,9,5,0
1,xgb,0.6021052631578947,0.23578811576747588,0.5744518186700965,9,5,0
2,glmnet,0.678974358974359,0.21423788298011068,1.237307662880455,9,5,0
2,rf,0.6953846153846154,0.2107128167948571,1.098031232880934,9,5,0
2,xgb,0.7056410256410257,0.20678749831069868,0.9485784515353913,9,5,0
3,glmnet,0.637948717948718,0.232065924001448,0.5020379664262101,9,5,0
3,rf,0.6358974358974359,0.22986047205732793,0.587930043169472,9,5,0
3,xgb,0.6287179487179487,0.23952294826322582,0.37424866437403764,9,5,0
4,glmnet,0.6964102564102564,0.21960181151729402,1.1939204616514307,9,5,0
4,rf,0.6215384615384615,0.24668875456026965,0.34959742908753166,9,5,0
4,xgb,0.5907692307692308,0.2617586638710329,0.17246162728053738,9,5,0
5,glmnet,0.6656410256410257,0.2189048420219932,0.8487515670914251,9,5,0
5,rf,0.5671794871794872,0.240912923035233,0.34692320320489145,9,5,0
5,xgb,0.6194871794871795,0.2259546565301179,0.5889776375646513,9,5,0
1,glmnet,0.5785024154589372,0.20774120659352774,0.40377283490862226,9,5,-5
1,rf,0.6497584541062802,0.19290628655964595,0.8012614525685383,9,5,-5
1,xgb,0.6135265700483091,0.20566386226801603,0.4193040948761341,9,5,-5
2,glmnet,0.7572463768115942,0.17420086017002265,2.215153430555562,9,5,-5
2,rf,0.6847826086956522,0.18812390136974189,0.9115418069332478,9,5,-5
2,xgb,0.6461352657004831,0.19470270536727102,0.647639686983119,9,5,-5
3,glmnet,0.4918648310387985,0.23139080471950185,0.10146866539363854,9,5,-5
3,rf,0.5519399249061326,0.19906342712423802,0.4768920793036388,9,5,-5
3,xgb,0.5844806007509387,0.19865967315492716,0.45534846529846196,9,5,-5
4,glmnet,0.716183574879227,0.18074670919153646,0.9930895649366492,9,5,-5
4,rf,0.6388888888888888,0.1935846299538446,0.9086083461283484,9,5,-5
4,xgb,0.6509661835748792,0.19727124334421314,0.6723762788514379,9,5,-5
5,glmnet,0.6611253196930946,0.1908685285853012,0.6314331103836408,9,5,-5
5,rf,0.5946291560102301,0.20060961813540676,0.48961069259923207,9,5,-5
5,xgb,0.6445012787723785,0.20183807506925175,0.45622295041983024,9,5,-5
1,glmnet,0.6286666666666667,0.1742905017778262,2.4424270580992338,9,5,-7
1,rf,0.624,0.17160160999166885,0.7500774811587941,9,5,-7
1,xgb,0.616,0.1782371336971165,0.46399107799001765,9,5,-7
2,glmnet,0.6034985422740525,0.16450306541443102,0.6128595448605961,9,5,-7
2,rf,0.7580174927113703,0.15435011934662526,1.3479855138730428,9,5,-7
2,xgb,0.6282798833819242,0.17699860426078573,0.41318716140937745,9,5,-7
3,glmnet,0.5736151603498542,0.17136731876946132,1.1816918237079757,9,5,-7
3,rf,0.6268221574344024,0.17321232677651882,0.531954453977993,9,5,-7
3,xgb,0.6122448979591837,0.1788045751442303,0.4171183957285805,9,5,-7
4,glmnet,0.5733333333333334,0.19457587874669058,0.252962638203432,9,5,-7
4,rf,0.5,0.188109949711575,0.06477796582074943,9,5,-7
4,xgb,0.476,0.19049861258045106,0.12274439863855699,9,5,-7
5,glmnet,0.6122448979591837,0.16375248552237523,0.7665128631041764,9,5,-7
5,rf,0.6239067055393586,0.17163666771412445,0.5835329775342734,9,5,-7
5,xgb,0.6574344023323615,0.1731516144090852,0.5615276524774717,9,5,-7
1,glmnet,0.5096153846153846,0.16587518963598785,0.07861877914958622,9,5,-10
1,rf,0.5192307692307693,0.1694368105215398,-0.035590414446839524,9,5,-10
1,xgb,0.5208333333333334,0.1732863791635668,-0.07918750544068283,9,5,-10
2,glmnet,0.513888888888889,0.15459472889115516,0.2956248276721062,9,5,-10
2,rf,0.5882352941176471,0.14615483186763675,0.6804150004055809,9,5,-10
2,xgb,0.5947712418300654,0.14508535165777364,0.5820758914011613,9,5,-10
3,glmnet,0.6875,0.1438196945481094,1.468433232293451,9,5,-10
3,rf,0.625,0.1454605938366396,0.7206852306239627,9,5,-10
3,xgb,0.6650641025641025,0.14302565969648345,0.9744245014098063,9,5,-10
4,glmnet,0.5865384615384616,0.15254367759918602,0.4950928473136919,9,5,-10
4,rf,0.5576923076923077,0.15776481538865386,0.2511903047898188,9,5,-10
4,xgb,0.5897435897435898,0.16144603801244872,0.35545383405442554,9,5,-10
5,glmnet,0.5520833333333334,0.15155541711502793,1.0742478406146274,9,5,-10
5,rf,0.5336538461538461,0.16824101403458697,0.1282075487352416,9,5,-10
5,xgb,0.46634615384615385,0.16781050301159628,0.07878064799115335,9,5,-10
1,glmnet,0.6100823045267489,0.2513084658719465,0.4126800352325793,10,5,0
1,rf,0.6121399176954733,0.24224541514784803,0.5374997091789872,10,5,0
1,xgb,0.6399176954732511,0.2452249740169538,0.3967833870107827,10,5,0
2,glmnet,0.6051587301587301,0.23721459770306974,0.8353090943672822,10,5,0
2,rf,0.6557539682539683,0.22911584598798987,0.9467816404303092,10,5,0
2,xgb,0.6488095238095238,0.2313480561444754,0.7589880123565175,10,5,0
3,glmnet,0.6200396825396826,0.2450724160958656,0.5671187963568753,10,5,0
3,rf,0.6121031746031746,0.2386135161437453,0.6515078027627302,10,5,0
3,xgb,0.6646825396825397,0.23161786057305067,0.7219637085309685,10,5,0
4,glmnet,0.7507507507507507,0.2005368031020165,1.5959122478362555,10,5,0
4,rf,0.6616616616616616,0.2273644377566679,0.9359946621930979,10,5,0
4,xgb,0.6696696696696697,0.2229897681458158,0.8564762610577521,10,5,0
5,glmnet,0.6256256256256256,0.23354829934662452,0.7648504096655777,10,5,0
5,rf,0.5905905905905906,0.24549109186064583,0.45784419829414696,10,5,0
5,xgb,0.6206206206206206,0.24283682581547023,0.4550915276523353,10,5,0
1,glmnet,0.6992753623188406,0.18616645517376917,2.1411926172019005,10,5,-5
1,rf,0.6014492753623188,0.19539372372171684,0.7735548652429654,10,5,-5
1,xgb,0.6099033816425121,0.19977283415827407,0.5540326707335835,10,5,-5
2,glmnet,0.501207729468599,0.22919379798322337,-0.06501726442725134,10,5,-5
2,rf,0.5785024154589372,0.20802268286956035,0.31637925171755477,10,5,-5
2,xgb,0.607487922705314,0.20603927082781115,0.34269246561506456,10,5,-5
3,glmnet,0.7444444444444445,0.18423767046023606,1.592273974062796,10,5,-5
3,rf,0.6493827160493827,0.19689539582459506,0.8565066022538228,10,5,-5
3,xgb,0.6950617283950618,0.1884869043219926,0.9481678468351401,10,5,-5
4,glmnet,0.6350877192982456,0.20062407868592563,1.0677864117006712,10,5,-5
4,rf,0.7403508771929824,0.1826838479432633,1.2490741433485164,10,5,-5
4,xgb,0.7111111111111111,0.18504576503419515,0.903667656452648,10,5,-5
5,glmnet,0.5881642512077295,0.20777302247127913,0.4359767647873636,10,5,-5
5,rf,0.48429951690821255,0.21579523476135415,0.1538384783700116,10,5,-5
5,xgb,0.5495169082125604,0.21709280207844966,0.24051367408819374,10,5,-5
1,glmnet,0.5319727891156463,0.20091410118121142,-0.01609357666529201,10,5,-7
1,rf,0.5129251700680272,0.19086501567947387,0.04852075916629455,10,5,-7
1,xgb,0.4802721088435374,0.18598808742736825,0.22956075351262523,10,5,-7
2,glmnet,0.5619047619047619,0.17872352622487475,0.5256653017579457,10,5,-7
2,rf,0.5945578231292518,0.1809347860136546,0.5589821992205605,10,5,-7
2,xgb,0.5578231292517006,0.18750138751679135,0.28256056794537443,10,5,-7
3,glmnet,0.6166666666666667,0.17486694341605014,0.779551614069971,10,5,-7
3,rf,0.6472222222222223,0.17097940897673988,1.0530014142750759,10,5,-7
3,xgb,0.6916666666666667,0.16404996663700488,1.0768720111523054,10,5,-7
4,glmnet,0.6138888888888888,0.17717322796228102,1.3468065746968654,10,5,-7
4,rf,0.6347222222222222,0.1782193778065643,0.848282954684108,10,5,-7
4,xgb,0.7069444444444445,0.16927417520695878,0.9323136786673591,10,5,-7
5,glmnet,0.5459183673469388,0.19389134094396362,0.11563967765230207,10,5,-7
5,rf,0.6275510204081632,0.18052351573283443,0.7422505206548728,10,5,-7
5,xgb,0.639030612244898,0.1846574776518137,0.6496398677836974,10,5,-7
1,glmnet,0.5544871794871795,0.15096277879624292,0.5228565882583704,10,5,-10
1,rf,0.5737179487179487,0.15594259140616798,0.38877885857297134,10,5,-10
1,xgb,0.5464743589743589,0.15554118773874284,0.22724279555320953,10,5,-10
2,glmnet,0.5825320512820513,0.15097541030829253,1.5339922683015945,10,5,-10
2,rf,0.5544871794871795,0.159256767973433,0.24874600347176332,10,5,-10
2,xgb,0.5544871794871795,0.16878671766736864,0.1589375363221583,10,5,-10
3,glmnet,0.5856643356643357,0.14061078142113548,1.0885689886955188,10,5,-10
3,rf,0.5314685314685315,0.16090309151566545,-0.19172791441563408,10,5,-10
3,xgb,0.5314685314685315,0.15574738078352415,0.14751345328554377,10,5,-10
4,glmnet,0.6057692307692307,0.15150690584833537,0.7258643204560594,10,5,-10
4,rf,0.608974358974359,0.15063575995332895,0.6810489568514333,10,5,-10
4,xgb,0.5977564102564102,0.15278355786445072,0.534818340251476,10,5,-10
5,glmnet,0.6185897435897436,0.15024084454100262,3.965382320956291,10,5,-10
5,rf,0.6073717948717949,0.15065109850596978,0.5060083447252895,10,5,-10
5,xgb,0.594551282051282,0.1463432044735103,0.5766272234550149,10,5,-10
1,glmnet,0.638235294117647,0.2424201574665262,0.5544941634512768,11,5,0
1,rf,0.6323529411764706,0.23791009946683445,0.7676283017110545,11,5,0
1,xgb,0.6617647058823529,0.2305715810552106,0.67485707925732,11,5,0
2,glmnet,0.6808823529411765,0.2328535168131206,1.7540354833982281,11,5,0
2,rf,0.6852941176470588,0.2249316851558454,0.9391255204681611,11,5,0
2,xgb,0.7068627450980393,0.21561189502752268,0.9176648962944757,11,5,0
3,glmnet,0.6401960784313725,0.23637716800128497,1.5874056357099156,11,5,0
3,rf,0.5686274509803921,0.2565566051783358,0.35661783342512415,11,5,0
3,xgb,0.5823529411764706,0.2644942373111945,0.2877560250292764,11,5,0
4,glmnet,0.6595959595959596,0.2317322904153112,1.7575181785794627,11,5,0
4,rf,0.695959595959596,0.22630557895032574,0.867280553817282,11,5,0
4,xgb,0.7232323232323232,0.2143390519750711,0.9651124428613189,11,5,0
5,glmnet,0.4803921568627451,0.2468296904070597,1.5005100595018634,11,5,0
5,rf,0.6039215686274509,0.24627272514032186,0.5782131719181423,11,5,0
5,xgb,0.6411764705882352,0.24005686756346542,0.5853962999063239,11,5,0
1,glmnet,0.5625,0.2237439705968286,0.3124857641102324,11,5,-5
1,rf,0.46249999999999997,0.2210991042922347,0.37781742794506173,11,5,-5
1,xgb,0.5875,0.21858614782108726,0.4240348907565539,11,5,-5
2,glmnet,0.6494186046511627,0.20957354475341272,4.695955076403701,11,5,-5
2,rf,0.5116279069767442,0.2230474278196497,0.18142693673153407,11,5,-5
2,xgb,0.5023255813953489,0.22415016587450282,0.15284467613838476,11,5,-5
3,glmnet,0.5403409090909091,0.2154716308449128,0.40065798498220084,11,5,-5
3,rf,0.5625,0.22393667269838569,0.24024772717859968,11,5,-5
3,xgb,0.5579545454545455,0.2377214316864887,0.08834313512859344,11,5,-5
4,glmnet,0.4880952380952381,0.2275951903454078,0.040869914195856415,11,5,-5
4,rf,0.5194805194805194,0.23595441648540932,-0.06836415606171496,11,5,-5
4,xgb,0.5313852813852814,0.23911664081419381,0.13982281877227312,11,5,-5
5,glmnet,0.6319767441860465,0.21019826709771658,2.5496724221126557,11,5,-5
5,rf,0.6593023255813953,0.20096714847507702,1.0421603878671428,11,5,-5
5,xgb,0.6151162790697674,0.2145510476290244,0.4495875029969579,11,5,-5
1,glmnet,0.5857487922705314,0.198703303523625,1.1432369919695609,11,5,-7
1,rf,0.6256038647342995,0.2010745005338183,0.31157667830144653,11,5,-7
1,xgb,0.5289855072463768,0.21513300647328099,0.06456640134629789,11,5,-7
2,glmnet,0.4881101376720901,0.19569427276007198,0.10965283774880807,11,5,-7
2,rf,0.5168961201501877,0.20813199109971556,0.07875180212018308,11,5,-7
2,xgb,0.47058823529411764,0.20780918455517244,0.12014901341174308,11,5,-7
3,glmnet,0.5294117647058824,0.20409851738500379,-0.3466179492702509,11,5,-7
3,rf,0.5219023779724656,0.2018587276365085,0.25320186432833447,11,5,-7
3,xgb,0.509386733416771,0.21271731689997248,-0.035846435522350714,11,5,-7
4,glmnet,0.6276595744680851,0.19277318230969198,5.982651464746143,11,5,-7
4,rf,0.458072590738423,0.20580970409589486,0.26967842530805086,11,5,-7
4,xgb,0.5594493116395495,0.2074851428278303,0.2348582195713267,11,5,-7
5,glmnet,0.6892583120204604,0.18405274473318764,1.6659482486813089,11,5,-7
5,rf,0.7161125319693095,0.1802957633042318,1.3950412582425655,11,5,-7
5,xgb,0.717391304347826,0.1786690064261827,1.3982844781524644,11,5,-7
1,glmnet,0.6048265460030166,0.15878944089161878,2.55747826368151,11,5,-10
1,rf,0.6515837104072398,0.15602263470290367,0.8824428014239221,11,5,-10
1,xgb,0.6953242835595776,0.15846980690905227,0.8384370076625468,11,5,-10
2,glmnet,0.6425339366515836,0.15830130038519727,2.253275861050096,11,5,-10
2,rf,0.6380090497737556,0.15668122833921977,0.7137710767035261,11,5,-10
2,xgb,0.6968325791855203,0.15425659437069178,0.7712418095212624,11,5,-10
3,glmnet,0.5399408284023669,0.16386234460474947,0.3655580893898213,11,5,-10
3,rf,0.5931952662721893,0.1879859690354188,-0.36942654980657513,11,5,-10
3,xgb,0.5295857988165681,0.18771989863050714,-0.15327030816729445,11,5,-10
4,glmnet,0.6421568627450981,0.15073082762481727,2.8565258323724403,11,5,-10
4,rf,0.6944444444444444,0.1379165869149645,1.5110981374542134,11,5,-10
4,xgb,0.6568627450980392,0.1463085975641387,0.8480192164418546,11,5,-10
5,glmnet,0.6078431372549019,0.15156352296239184,0.6602379982137305,11,5,-10
5,rf,0.6258169934640523,0.15507599467455085,0.7571528221589223,11,5,-10
5,xgb,0.6225490196078431,0.15577834942645852,0.747180860987009,11,5,-10
1,glmnet,0.6376518218623483,0.23165224726846242,0.6025935370247633,12,5,0
1,rf,0.6265182186234818,0.2417689647747185,0.3847188081349968,12,5,0
1,xgb,0.638663967611336,0.2382630416037367,0.5032600491107535,12,5,0
2,glmnet,0.5466666666666666,0.2557108700078925,0.2490314504164504,12,5,0
2,rf,0.5774358974358974,0.24588210958119727,0.318520642427452,12,5,0
2,xgb,0.5723076923076923,0.25560832510322157,0.2399406659285159,12,5,0
3,glmnet,0.8215384615384616,0.1767049818558322,1.9478201271844282,12,5,0
3,rf,0.7917948717948718,0.18365477767576358,1.621433024729077,12,5,0
3,xgb,0.8,0.17731895501207662,1.3904571408109256,12,5,0
4,glmnet,0.7378947368421053,0.20553233881496266,0.871521574133762,12,5,0
4,rf,0.7042105263157895,0.20890986481431284,1.1821582164470943,12,5,0
4,xgb,0.7410526315789474,0.20120140879900644,1.0558882597653407,12,5,0
5,glmnet,0.7205128205128205,0.21404855761205221,3.402544658116983,12,5,0
5,rf,0.7733333333333333,0.1908409604727635,1.4632195209957533,12,5,0
5,xgb,0.7610256410256411,0.19371040611046136,1.0357563719590244,12,5,0
1,glmnet,0.7,0.21544190499619542,0.8484129338741611,12,5,-5
1,rf,0.7127450980392157,0.21940544362458483,0.8003424134347651,12,5,-5
1,xgb,0.6882352941176471,0.2280463200086193,0.6387358778606795,12,5,-5
2,glmnet,0.7111111111111111,0.22204867181102095,0.9493011685437122,12,5,-5
2,rf,0.7636363636363637,0.20139884435415595,1.324687123922161,12,5,-5
2,xgb,0.7222222222222222,0.21476018184719944,0.8409517404264203,12,5,-5
3,glmnet,0.6284313725490196,0.24874926717936846,0.39669928753291783,12,5,-5
3,rf,0.6941176470588235,0.2289036914964461,0.6703394085445705,12,5,-5
3,xgb,0.6745098039215687,0.23639334918397875,0.5143284045126482,12,5,-5
4,glmnet,0.7529411764705882,0.19665373248210088,1.048514641817539,12,5,-5
4,rf,0.7284313725490196,0.2118398044200975,0.9446680500629053,12,5,-5
4,xgb,0.7264705882352941,0.2119516916182808,0.7637347653543352,12,5,-5
5,glmnet,0.8225490196078431,0.17101734618130224,1.5290777456939908,12,5,-5
5,rf,0.7813725490196078,0.19695275892203634,1.6892294947897764,12,5,-5
5,xgb,0.7617647058823529,0.19899733361652178,1.0074064332066524,12,5,-5
1,glmnet,0.7018849206349207,0.20335241186542044,1.1931058586240657,12,5,-7
1,rf,0.6785714285714286,0.2250851094986574,0.5918699719311329,12,5,-7
1,xgb,0.7172619047619048,0.21894695512960943,0.5640396919569051,12,5,-7
2,glmnet,0.8148148148148148,0.17464328593452672,2.0046000382487743,12,5,-7
2,rf,0.7818930041152263,0.18933836122964587,1.5630368030663042,12,5,-7
2,xgb,0.7541152263374485,0.1996114831425984,1.0283988382073144,12,5,-7
3,glmnet,0.691468253968254,0.22402906673646963,0.6379505525398778,12,5,-7
3,rf,0.6904761904761905,0.2226911507790732,0.628048968269171,12,5,-7
3,xgb,0.6904761904761905,0.22403163976722754,0.5117570903749725,12,5,-7
4,glmnet,0.7152777777777778,0.20999192668646574,0.9862066738023405,12,5,-7
4,rf,0.6954365079365079,0.22160970595199947,0.7044781320064146,12,5,-7
4,xgb,0.7331349206349206,0.20649732498970383,0.762736001797613,12,5,-7
5,glmnet,0.7718253968253969,0.19739792640276643,2.5656458337464327,12,5,-7
5,rf,0.810515873015873,0.17803483323258495,1.368506940158696,12,5,-7
5,xgb,0.8273809523809523,0.17096809616163655,1.1397125155686634,12,5,-7
1,glmnet,0.7899797570850202,0.1937065229136377,0.9062169388555221,12,5,-10
1,rf,0.7226720647773279,0.2094372001715331,0.7253462224783547,12,5,-10
1,xgb,0.75,0.20151178144469434,0.8041325267931287,12,5,-10
