Fold,Model,AUC,Brier,Slope,Imputation,Delta,Threshold
4,glmnet,0.6161616161616161,0.11891269894353712,2.9236632096362127,6,0,-10
4,rf,0.6141414141414141,0.11931464771837032,0.43417324562229576,6,0,-10
4,xgb,0.6404040404040404,0.11529452763223408,0.6278172836890605,6,0,-10
5,glmnet,0.7053571428571429,0.10485051259396631,2.0677429355379595,6,0,-10
5,rf,0.609375,0.11740502608646815,0.4469640106084439,6,0,-10
5,xgb,0.578125,0.11007679972329154,0.5281643287722405,6,0,-10
1,glmnet,0.7416267942583732,0.17527484007243793,0.9091962625121639,7,0,0
1,rf,0.6913875598086124,0.19004569918650394,0.7337651653877945,7,0,0
1,xgb,0.715311004784689,0.18576830261366875,0.741604369935424,7,0,0
2,glmnet,0.687799043062201,0.18546949594574486,0.7849902171749499,7,0,0
2,rf,0.6244019138755981,0.204740755873463,0.5937326362728024,7,0,0
2,xgb,0.6758373205741627,0.19442936572325206,0.6438008154080916,7,0,0
3,glmnet,0.7216374269005847,0.18806827201863993,0.8038571851527722,7,0,0
3,rf,0.7064327485380116,0.18395343950898232,1.1938223363351324,7,0,0
3,xgb,0.7064327485380116,0.1951410625145277,0.6836526084995443,7,0,0
4,glmnet,0.6613636363636364,0.1976392486953901,0.9363187560695201,7,0,0
4,rf,0.6397727272727273,0.20793435444345806,0.6863189451935471,7,0,0
4,xgb,0.6318181818181818,0.21509936638414562,0.4929569582432116,7,0,0
5,glmnet,0.6688888888888889,0.19731559626315848,1.0725374314715415,7,0,0
5,rf,0.67,0.20731204390278857,0.6819402641918221,7,0,0
5,xgb,0.6922222222222222,0.20770527673941935,0.619269022371117,7,0,0
1,glmnet,0.7632933104631218,0.12498526016719148,1.3479470848742034,7,0,-5
1,rf,0.7804459691252145,0.12650520930476242,1.640627462656473,7,0,-5
1,xgb,0.7821612349914236,0.12779126889299236,1.109878233041285,7,0,-5
2,glmnet,0.6311188811188811,0.14520126813168743,0.4822912160422831,7,0,-5
2,rf,0.5104895104895105,0.15977492921218586,0.07736502262551215,7,0,-5
2,xgb,0.5664335664335665,0.15805269400297522,0.1363607008274238,7,0,-5
3,glmnet,0.6312178387650086,0.135934104454438,0.38566333477709797,7,0,-5
3,rf,0.516295025728988,0.15598134982387354,0.031003659862090045,7,0,-5
3,xgb,0.5025728987993139,0.1608870161398742,0.0661353261056209,7,0,-5
4,glmnet,0.41337907375643224,0.14131133082378997,0.6442705950053724,7,0,-5
4,rf,0.6123499142367067,0.13954032204420153,0.6035296668428765,7,0,-5
4,xgb,0.5900514579759862,0.1439293779330837,0.3867828721844231,7,0,-5
5,glmnet,0.7650085763293311,0.1190035082575629,0.9478936312567461,7,0,-5
5,rf,0.8216123499142367,0.11721735308295633,1.827255667839989,7,0,-5
5,xgb,0.7650085763293311,0.12180018268686844,1.1643397752921907,7,0,-5
1,glmnet,0.7907407407407407,0.11052989853980343,1.3239879904400056,7,0,-7
1,rf,0.6962962962962963,0.1259279061691355,0.9933051478036764,7,0,-7
1,xgb,0.7148148148148148,0.12097961494893389,0.9381763974136321,7,0,-7
2,glmnet,0.9296296296296296,0.09119303245534445,2.696453120556868,7,0,-7
2,rf,0.8203703703703704,0.11208648431657559,2.1313185046159484,7,0,-7
2,xgb,0.8648148148148148,0.10917551579242303,1.528858944814352,7,0,-7
3,glmnet,0.6685185185185185,0.1280833171333782,0.586548266815148,7,0,-7
3,rf,0.4222222222222222,0.13772302746796308,0.3411145583207963,7,0,-7
3,xgb,0.5851851851851853,0.13733813427740627,0.31885668872711476,7,0,-7
4,glmnet,0.6462962962962963,0.13449408966455867,0.4026428636159131,7,0,-7
4,rf,0.6037037037037037,0.1302292663215272,0.6206042517057447,7,0,-7
4,xgb,0.6314814814814815,0.13474682900404822,0.5139199786784571,7,0,-7
5,glmnet,0.5637860082304527,0.13190472877932066,0.22514381391798344,7,0,-7
5,rf,0.5925925925925926,0.12720098372651162,0.30266912573860555,7,0,-7
5,xgb,0.5020576131687242,0.1345519134685944,0.024510388699450048,7,0,-7
1,glmnet,0.46090534979423864,0.12314645224110635,0.5145774236481402,7,0,-10
1,rf,0.5452674897119342,0.1366954537137654,-0.06472707273122637,7,0,-10
1,xgb,0.5390946502057613,0.14316897744315207,0.05415662640122423,7,0,-10
2,glmnet,0.6070707070707071,0.11875128477344213,1.4014279271395773,7,0,-10
2,rf,0.6646464646464646,0.11638543783619121,0.5077021615233793,7,0,-10
2,xgb,0.6565656565656566,0.11561893469480156,0.5687633704375484,7,0,-10
3,glmnet,0.7535353535353535,0.11236666218488432,1.7019271878124018,7,0,-10
3,rf,0.7797979797979798,0.10972842135782448,1.4130056590729547,7,0,-10
3,xgb,0.7898989898989899,0.11214763798939795,0.9407477347399311,7,0,-10
4,glmnet,0.7333333333333333,0.10904282311433039,0.5792551405567893,7,0,-10
4,rf,0.7737373737373737,0.10928465195428473,1.5749056275592634,7,0,-10
4,xgb,0.7737373737373737,0.11258610523539986,1.2938972940156563,7,0,-10
5,glmnet,0.6484848484848484,0.12576104120814177,0.40733449649397524,7,0,-10
5,rf,0.6585858585858586,0.12039272039246403,0.6946787278995421,7,0,-10
5,xgb,0.6787878787878787,0.12229233085695707,0.6158804189114574,7,0,-10
1,glmnet,0.6653061224489796,0.22771170273769903,0.9757870545582055,8,0,0
1,rf,0.633673469387755,0.23547070988004157,0.7061241885981592,8,0,0
1,xgb,0.6377551020408163,0.2496147077277008,0.398616645977093,8,0,0
2,glmnet,0.6696428571428572,0.22665931648990903,0.9624240449972123,8,0,0
2,rf,0.7321428571428572,0.2121912420807322,1.1036422523860745,8,0,0
2,xgb,0.6765873015873016,0.22857544793435844,0.6536471624875403,8,0,0
3,glmnet,0.6428571428571428,0.23878787417013114,0.5711422585795515,8,0,0
3,rf,0.5049603174603174,0.283497875934505,-0.08932330514769563,8,0,0
3,xgb,0.5753968253968254,0.2753163490403535,0.2039921282732624,8,0,0
4,glmnet,0.7289272030651341,0.21169507899090126,1.022023401337241,8,0,0
4,rf,0.6733716475095786,0.22394942153049202,0.9350870652634998,8,0,0
4,xgb,0.6599616858237548,0.23095912167015625,0.6752119145804518,8,0,0
5,glmnet,0.639795918367347,0.23563543825447622,0.578767522760763,8,0,0
5,rf,0.686734693877551,0.22690260046004343,0.9290126334960963,8,0,0
5,xgb,0.676530612244898,0.22905812170614648,0.7157693024460304,8,0,0
1,glmnet,0.7984981226533167,0.1611304483902198,2.3001942020197226,8,0,-5
1,rf,0.7133917396745932,0.17689983961494515,1.3891667460242225,8,0,-5
1,xgb,0.704630788485607,0.17683267298272,0.9672843216561584,8,0,-5
2,glmnet,0.6020025031289111,0.19128112343758485,0.5398567016159282,8,0,-5
2,rf,0.5031289111389237,0.22051555893052427,0.037051033072065497,8,0,-5
2,xgb,0.48310387984981223,0.23011405666410634,0.06583366387817179,8,0,-5
3,glmnet,0.6662404092071611,0.18025238365607027,0.8407550902014036,8,0,-5
3,rf,0.6534526854219949,0.18634086289390764,0.7106133881743721,8,0,-5
3,xgb,0.612531969309463,0.1957247663391988,0.5009687001060773,8,0,-5
4,glmnet,0.7250639386189258,0.17871488554078835,0.9683640933063496,8,0,-5
4,rf,0.6508951406649617,0.190061254430014,0.8082533103792693,8,0,-5
4,xgb,0.6521739130434783,0.18763965809952582,0.7742439634506135,8,0,-5
5,glmnet,0.6914893617021276,0.1831958270010137,0.6823039684195344,8,0,-5
5,rf,0.6264775413711584,0.1908736175584941,0.7042633308954267,8,0,-5
5,xgb,0.6513002364066194,0.18667681599137725,0.720073085583094,8,0,-5
1,glmnet,0.7442176870748299,0.16403586886174576,0.729321888607153,8,0,-7
1,rf,0.638095238095238,0.1727814201196586,0.680363604985748,8,0,-7
1,xgb,0.6884353741496598,0.16680417394003072,0.6753092693212877,8,0,-7
2,glmnet,0.7183673469387755,0.15826666479268878,0.5068350074345311,8,0,-7
2,rf,0.7129251700680272,0.15628194838294832,0.9970056296587322,8,0,-7
2,xgb,0.7292517006802721,0.15121491485860694,0.9590307138284507,8,0,-7
3,glmnet,0.6626666666666667,0.1811664727844046,0.5439862804375442,8,0,-7
3,rf,0.592,0.19052230842905074,0.32720930740770743,8,0,-7
3,xgb,0.5906666666666667,0.19556524661309505,0.2647554583526046,8,0,-7
4,glmnet,0.7128279883381924,0.15095032564747476,0.9890449476683971,8,0,-7
4,rf,0.7128279883381924,0.15660737328233676,1.1545187358625355,8,0,-7
4,xgb,0.7303206997084548,0.1559224184838789,1.0096236874618423,8,0,-7
5,glmnet,0.6384839650145773,0.1602019236675096,0.6959461995843341,8,0,-7
5,rf,0.5801749271137026,0.17469407521362587,0.43371011685798033,8,0,-7
5,xgb,0.641399416909621,0.17255326049910774,0.5174358936401091,8,0,-7
1,glmnet,0.7435897435897436,0.1436632668213675,0.8109892928731925,8,0,-10
1,rf,0.7548076923076923,0.1355158298256628,1.1961358264779949,8,0,-10
1,xgb,0.7868589743589743,0.13115936828769725,1.1736487110273857,8,0,-10
2,glmnet,0.7115384615384616,0.14298227594886487,1.1354285610814276,8,0,-10
2,rf,0.6094674556213018,0.16114767568132085,0.3590921811396293,8,0,-10
2,xgb,0.636094674556213,0.15436706376191653,0.5293547726590695,8,0,-10
3,glmnet,0.7892156862745098,0.12612596497394185,0.9959484985761318,8,0,-10
3,rf,0.7516339869281046,0.13916211009881588,1.1485279248584348,8,0,-10
3,xgb,0.7892156862745098,0.1322879894519992,1.2384480864587954,8,0,-10
4,glmnet,0.7777777777777778,0.1423177204855772,0.8063417109711778,8,0,-10
4,rf,0.684640522875817,0.1486934331747263,0.6721373659821848,8,0,-10
4,xgb,0.7140522875816994,0.1408727097083264,0.8065197735235933,8,0,-10
5,glmnet,0.7662141779788838,0.14064010634150023,0.8774688298429687,8,0,-10
5,rf,0.7209653092006033,0.14488373004789892,1.1307961579548604,8,0,-10
5,xgb,0.7526395173453997,0.14027364783652138,1.0049288496841917,8,0,-10
1,glmnet,0.7260869565217392,0.2085856155293427,0.9880322247864484,9,0,0
1,rf,0.5630434782608695,0.24631415324954575,0.1783769640838532,9,0,0
1,xgb,0.6228260869565218,0.2281055147400348,0.4559090373666463,9,0,0
2,glmnet,0.7900318133616119,0.18667137282113408,1.920229573103799,9,0,0
2,rf,0.6839872746553552,0.20978280118205622,0.8566292482960758,9,0,0
2,xgb,0.6956521739130435,0.20536404285840473,0.8347296287789923,9,0,0
3,glmnet,0.6697154471544715,0.21053288233160608,0.813928644200119,9,0,0
3,rf,0.5904471544715447,0.2285706812745752,0.5668097578848309,9,0,0
3,xgb,0.5884146341463414,0.23901339650034475,0.39125171772205064,9,0,0
4,glmnet,0.601272534464475,0.22740046930766633,0.5816732425179864,9,0,0
4,rf,0.6320254506892895,0.22310491895562456,0.6459835703224173,9,0,0
4,xgb,0.6256627783669141,0.2301469850926925,0.47371769552324033,9,0,0
5,glmnet,0.6717391304347826,0.2206067868770472,0.6105631310650019,9,0,0
5,rf,0.6315217391304347,0.2272248131933309,0.5498343467080279,9,0,0
5,xgb,0.6369565217391304,0.22992329921844482,0.4875539247805673,9,0,0
1,glmnet,0.5257142857142857,0.1874055963944995,0.18093489448932876,9,0,-5
1,rf,0.7457142857142857,0.15079772894027876,1.6903177798681575,9,0,-5
1,xgb,0.7385714285714285,0.15735099416754755,1.11229020522702,9,0,-5
2,glmnet,0.7028571428571428,0.16831472594945124,9.894375042884468,9,0,-5
2,rf,0.5442857142857143,0.18851260440862874,0.1396723271731852,9,0,-5
2,xgb,0.5657142857142857,0.19238249043303696,0.16947814810291484,9,0,-5
3,glmnet,0.5635714285714286,0.17766997469682394,-0.5826465344431834,9,0,-5
3,rf,0.5557142857142857,0.1925918549976602,-0.19857334567924928,9,0,-5
3,xgb,0.48428571428571426,0.18867758767390985,-0.0964178170999039,9,0,-5
4,glmnet,0.4828571428571429,0.20575050544577878,-0.020000180921734986,9,0,-5
4,rf,0.5971428571428571,0.1669640287070583,0.439560017972096,9,0,-5
4,xgb,0.5457142857142857,0.17477634292156347,0.17378398579753962,9,0,-5
5,glmnet,0.5784615384615385,0.16681786261418383,0.45242902292224135,9,0,-5
5,rf,0.5907692307692308,0.16681926860139357,0.4236516861489127,9,0,-5
5,xgb,0.4707692307692308,0.1747719617456801,0.1414812748039021,9,0,-5
1,glmnet,0.5986277873070326,0.13988912576773402,0.15398525843623895,9,0,-7
1,rf,0.5711835334476844,0.14302989114828007,0.6425379436020124,9,0,-7
1,xgb,0.4562607204116638,0.14492392733977638,0.2876674652735597,9,0,-7
2,glmnet,0.6622641509433962,0.13410293808475704,0.6839027595966886,9,0,-7
2,rf,0.5264150943396226,0.14339148718657263,-0.05102542554895285,9,0,-7
2,xgb,0.5113207547169811,0.14988239366605355,-0.05251604520024668,9,0,-7
3,glmnet,0.6174957118353345,0.13487299475438844,0.8561742758364445,9,0,-7
3,rf,0.614065180102916,0.13235421123606442,0.467559386351243,9,0,-7
3,xgb,0.6535162950257289,0.12518545866318456,0.7913682438694452,9,0,-7
4,glmnet,0.5481481481481482,0.15000674658974783,-0.14668635719255468,9,0,-7
4,rf,0.49444444444444446,0.1467469959385437,0.007623003364322941,9,0,-7
4,xgb,0.5277777777777778,0.14661029430738326,0.042686135305570215,9,0,-7
5,glmnet,0.4879931389365352,0.14327610498555132,0.28920533845105156,9,0,-7
5,rf,0.6500857632933105,0.13820708181495864,0.7442486126723268,9,0,-7
5,xgb,0.5694682675814752,0.14339572709540988,0.40801446867951663,9,0,-7
1,glmnet,0.604040404040404,0.12770822357559364,0.3831335264900678,9,0,-10
1,rf,0.6565656565656565,0.11492448570539616,0.7503718260720534,9,0,-10
1,xgb,0.6404040404040404,0.11806868953154787,0.63978389708574,9,0,-10
2,glmnet,0.6424242424242423,0.12436912272246722,0.48186143925956426,9,0,-10
2,rf,0.4949494949494949,0.1334107743415383,0.03016919180494387,9,0,-10
2,xgb,0.5818181818181818,0.12864044745120978,0.30559074488251775,9,0,-10
3,glmnet,0.634090909090909,0.10907126902236114,2.4342058962509903,9,0,-10
3,rf,0.7,0.09940364538158514,1.175149567076294,9,0,-10
3,xgb,0.725,0.10045097111190014,1.0758458553022818,9,0,-10
4,glmnet,0.6969696969696969,0.11887037555798334,0.4702039176614481,9,0,-10
4,rf,0.6141414141414141,0.12387552664338493,0.4663207800279574,9,0,-10
4,xgb,0.6686868686868687,0.11487001995946174,0.7834257145764528,9,0,-10
5,glmnet,0.5393939393939394,0.12686429295974755,0.21052102531122266,9,0,-10
5,rf,0.6181818181818182,0.14213013375107958,-0.3935168344071528,9,0,-10
5,xgb,0.602020202020202,0.1502970611183641,-0.31800942558603174,9,0,-10
1,glmnet,0.5695652173913044,0.23991689062572,0.39021477679961897,10,0,0
1,rf,0.6184782608695653,0.22198726673526037,0.7456089736944073,10,0,0
1,xgb,0.5793478260869566,0.23637979711142415,0.443292505587789,10,0,0
2,glmnet,0.66875,0.22061014342458765,0.8705545123007439,10,0,0
2,rf,0.5760416666666667,0.2406307322258009,0.38252981375427003,10,0,0
2,xgb,0.6239583333333334,0.22751851942950196,0.6358055720168099,10,0,0
3,glmnet,0.690625,0.21012014164595183,1.0299515818968905,10,0,0
3,rf,0.6447916666666667,0.22084827899821755,0.715977494715042,10,0,0
3,xgb,0.6520833333333333,0.21658923600485855,0.6267464537426343,10,0,0
4,glmnet,0.66875,0.2092929721012678,1.2488868261867023,10,0,0
4,rf,0.6052083333333333,0.22593538248952896,0.7523433506808602,10,0,0
4,xgb,0.615625,0.23533371181962126,0.4742793899018477,10,0,0
5,glmnet,0.634375,0.22085277592315208,0.8417284355041109,10,0,0
5,rf,0.646875,0.22080134534415727,0.7111078530220553,10,0,0
5,xgb,0.6291666666666667,0.22863221235102477,0.4824921723429806,10,0,0
1,glmnet,0.556923076923077,0.16194764887608926,0.3769279695249571,10,0,-5
1,rf,0.4815384615384615,0.16946094913139176,0.09159711175738551,10,0,-5
1,xgb,0.4846153846153846,0.16520126907739693,0.2982343673080361,10,0,-5
2,glmnet,0.6334841628959276,0.15645951148905357,1.130379546193936,10,0,-5
2,rf,0.6621417797888386,0.1552244513804554,0.8466282710281301,10,0,-5
2,xgb,0.7043740573152338,0.15342066148526018,0.8468748593092396,10,0,-5
3,glmnet,0.6957142857142857,0.1627210708846659,1.2353177877045625,10,0,-5
3,rf,0.6914285714285714,0.15894266383489888,1.0208858329780282,10,0,-5
3,xgb,0.68,0.159521686496718,0.8885481530640768,10,0,-5
4,glmnet,0.6485714285714286,0.16531151753635592,1.0107863133294157,10,0,-5
4,rf,0.6228571428571429,0.1689802305334519,0.5473804669385008,10,0,-5
4,xgb,0.5914285714285714,0.1721834336854945,0.3840067594068963,10,0,-5
5,glmnet,0.59,0.167384806517007,0.900413532671945,10,0,-5
5,rf,0.6328571428571428,0.16882716280780782,0.650770989441965,10,0,-5
5,xgb,0.6114285714285714,0.17669791874243723,0.39302912904263276,10,0,-5
1,glmnet,0.5025728987993139,0.15297375680110747,0.07811426301017824,10,0,-7
1,rf,0.5317324185248714,0.1545069992492378,-0.218767359581791,10,0,-7
1,xgb,0.4751286449399657,0.15615967190519897,-0.16949137572272907,10,0,-7
2,glmnet,0.6209262435677531,0.14695224542378046,0.28952062818458296,10,0,-7
2,rf,0.5145797598627787,0.1523033995737076,0.00605975779085275,10,0,-7
2,xgb,0.5986277873070326,0.14618803132091163,0.3462010075369223,10,0,-7
3,glmnet,0.6136363636363636,0.14216603134915506,1.0832832082606614,10,0,-7
3,rf,0.5506993006993007,0.14671639426821823,0.3170544251808491,10,0,-7
3,xgb,0.6625874125874126,0.13785785478358242,0.8167741784400158,10,0,-7
4,glmnet,0.6979166666666666,0.14352250919951431,1.9102380784216013,10,0,-7
4,rf,0.7003205128205129,0.14002869199813459,1.0027638489686197,10,0,-7
4,xgb,0.7291666666666667,0.1340663375044811,1.1476106597141773,10,0,-7
5,glmnet,0.686106346483705,0.1312254428661698,1.146842114238942,10,0,-7
5,rf,0.6260720411663808,0.13804054978113278,0.8191291440141155,10,0,-7
5,xgb,0.6809605488850772,0.13320297602807685,0.868699306600337,10,0,-7
1,glmnet,0.620754716981132,0.13117521814968694,1.9745198995720863,10,0,-10
1,rf,0.5188679245283019,0.14952796702352303,0.0027343102623419604,10,0,-10
1,xgb,0.5622641509433962,0.142579984099157,0.22106152139559246,10,0,-10
2,glmnet,0.6,0.12542658866278492,1.0201534496903875,10,0,-10
2,rf,0.6,0.1301496230232389,0.5503450849816001,10,0,-10
2,xgb,0.6185185185185185,0.12770729880913867,0.6078277626541241,10,0,-10
3,glmnet,0.5564814814814815,0.13036009726316666,1.555493894314479,10,0,-10
3,rf,0.5907407407407408,0.13152679260358163,0.47185882723879435,10,0,-10
3,xgb,0.6370370370370371,0.12636136381263036,0.6587072852405662,10,0,-10
4,glmnet,0.6557239057239057,0.13680934519554566,3.39376787156573,10,0,-10
4,rf,0.5875420875420875,0.1425592420531928,0.40613628128050794,10,0,-10
4,xgb,0.5925925925925926,0.13965472982617655,0.3185110109553795,10,0,-10
5,glmnet,0.6716981132075471,0.13052416699416097,3.5415022894342743,10,0,-10
5,rf,0.6679245283018868,0.12729912128004386,0.830719339343046,10,0,-10
5,xgb,0.6566037735849056,0.1277196340828912,0.6655109425322594,10,0,-10
1,glmnet,0.5773684210526315,0.23589051761825597,2.533176307030562,11,0,0
1,rf,0.7242105263157894,0.20760046404936067,1.2489662939293822,11,0,0
1,xgb,0.6778947368421053,0.2237690631813237,0.6543285309781444,11,0,0
2,glmnet,0.5870445344129555,0.23327334476392292,0.6908726516515217,11,0,0
2,rf,0.64574898785425106,0.22984183566952382,0.7323692692540374,11,0,0
2,xgb,0.6963562753036437,0.21604008723721568,0.7939167919789445,11,0,0
3,glmnet,0.6437246963562753,0.22926896605848343,0.759364388425532,11,0,0
3,rf,0.7125506072874493,0.20848133419148787,1.3084616977973653,11,0,0
3,xgb,0.6811740890688259,0.21662480439945458,0.796349396295262,11,0,0
4,glmnet,0.5996963562753036,0.2367045667916991,3.8113566725119,11,0,0
4,rf,0.5546558704453441,0.24902673197996583,0.3556499451176125,11,0,0
4,xgb,0.6103238866396761,0.23873600996232766,0.5567719941694301,11,0,0
5,glmnet,0.646255060728745,0.23550907185784872,4.506444782007611,11,0,0
5,rf,0.7408906882591093,0.20226353043785059,1.34000959135844,11,0,0
5,xgb,0.75,0.19666703202228092,1.110473358707793,11,0,0
1,glmnet,0.64,0.16518498101833998,1.1255744216112011,11,0,-5
1,rf,0.6885714285714285,0.1607263974956875,1.011813190561898,11,0,-5
1,xgb,0.7542857142857143,0.1474890970858891,1.3763132586102431,11,0,-5
2,glmnet,0.636734693877551,0.1666241535387098,0.8871455774505641,11,0,-5
2,rf,0.6258503401360545,0.17348922131068534,0.8549429121199398,11,0,-5
2,xgb,0.6231292517006802,0.18110326158729495,0.5072661415871265,11,0,-5
3,glmnet,0.5482993197278911,0.18489600944580936,0.34213487175520024,11,0,-5
3,rf,0.5387755102040817,0.1933600624318382,0.19680365715756717,11,0,-5
3,xgb,0.5659863945578231,0.20711253171427924,0.16796196257394255,11,0,-5
4,glmnet,0.74,0.15463602600231047,2.9898948983231226,11,0,-5
4,rf,0.63,0.16308186844728748,1.02461369758336,11,0,-5
4,xgb,0.6114285714285714,0.16720698186527228,0.6405477250443925,11,0,-5
5,glmnet,0.44460641399416906,0.19393917175399447,0.21783209921118316,11,0,-5
5,rf,0.564139941690962,0.20215708405061608,-0.25950135917003514,11,0,-5
5,xgb,0.4970845481049562,0.20205217604648507,0.03155138592084011,11,0,-5
1,glmnet,0.5034965034965035,0.1526864479097524,0.2549302901715805,11,0,-7
1,rf,0.46853146853146854,0.15515143671645523,0.2130493355079089,11,0,-7
1,xgb,0.5192307692307693,0.16370017725468938,0.08175627089546722,11,0,-7
2,glmnet,0.6858974358974359,0.14646582798990063,0.897277996959539,11,0,-7
2,rf,0.5512820512820513,0.15634215464683765,0.3064524660416251,11,0,-7
2,xgb,0.608974358974359,0.15282448113672775,0.5260044320929835,11,0,-7
3,glmnet,0.6410256410256411,0.14606608150523573,1.0023137156247406,11,0,-7
3,rf,0.5897435897435898,0.15689929201990988,0.34627274458701834,11,0,-7
3,xgb,0.5528846153846154,0.16374107952333167,0.2575202524727636,11,0,-7
4,glmnet,0.7083333333333334,0.1332811604599697,1.243605723726703,11,0,-7
4,rf,0.5,0.15828109472083504,0.010860194685749273,11,0,-7
4,xgb,0.49198717948717946,0.15995511818200492,0.13481510940571576,11,0,-7
5,glmnet,0.47756410256410253,0.1556978233687749,0.24334886361150207,11,0,-7
5,rf,0.4983974358974359,0.16887065942618726,-0.0022139144978121045,11,0,-7
5,xgb,0.4551282051282051,0.18269534675162147,-0.2263080049238912,11,0,-7
1,glmnet,0.5711835334476844,0.14141363203168966,2.4531019800546057,11,0,-10
1,rf,0.4391080617495712,0.14968525956653275,0.3117588184763821,11,0,-10
1,xgb,0.6243567753001715,0.1500004448014372,0.389655302929015,11,0,-10
2,glmnet,0.630188679245283,0.13333817521041946,0.7912718870406243,11,0,-10
2,rf,0.6358490566037736,0.13273902225018386,0.9488498480722587,11,0,-10
2,xgb,0.6,0.14061398641115477,0.5221350072674114,11,0,-10
3,glmnet,0.5033670033670034,0.1623969062774613,0.07718007677610782,11,0,-10
3,rf,0.4377104377104377,0.15247691389012807,0.2867071145550885,11,0,-10
3,xgb,0.5420875420875421,0.15965365940149623,0.10720100660054223,11,0,-10
4,glmnet,0.6358490566037736,0.12359987454516913,1.295600329656134,11,0,-10
4,rf,0.5660377358490566,0.14384678402182458,0.2745805399059507,11,0,-10
4,xgb,0.5754716981132075,0.15040258127158296,0.18216252867219307,11,0,-10
5,glmnet,0.6792452830188679,0.1364164530736462,0.8670787337227603,11,0,-10
5,rf,0.5471698113207547,0.14727811014019407,0.34515041048761547,11,0,-10
5,xgb,0.6037735849056604,0.14340288808822738,0.6086971614059845,11,0,-10
1,glmnet,0.7586206896551724,0.20227256647074945,1.0011831325314933,12,0,0
1,rf,0.7557471264367815,0.19833304623615425,1.1499616987971295,12,0,0
1,xgb,0.7614942528735632,0.19830824925569096,0.8766941846567026,12,0,0
2,glmnet,0.7797619047619048,0.1845141592835767,1.4176863307614544,12,0,0
2,rf,0.7410714285714286,0.20428343489596104,1.2642565018204943,12,0,0
2,xgb,0.7648809523809523,0.19748259869859897,1.0514706925419341,12,0,0
3,glmnet,0.7193877551020408,0.21084781325298502,0.7126818920647782,12,0,0
3,rf,0.6826530612244898,0.22486762049467532,0.6663905282714717,12,0,0
3,xgb,0.7091836734693877,0.2175825701724079,0.6590218601564574,12,0,0
4,glmnet,0.865079365079365,0.1561987034892323,1.7302473903055886,12,0,0
4,rf,0.7896825396825397,0.1937460031668146,1.770192928534933,12,0,0
4,xgb,0.8382936507936508,0.16896616069808654,1.6784783653658004,12,0,0
5,glmnet,0.686734693877551,0.2441453113734376,0.4545517974104323,12,0,0
5,rf,0.6540816326530612,0.2435875011289729,0.4783443468340928,12,0,0
5,xgb,0.7030612244897959,0.22707750597851853,0.5709096436546695,12,0,0
1,glmnet,0.8174603174603174,0.1688980488549366,1.1689443868491796,12,0,-5
1,rf,0.8313492063492064,0.16371086669052987,1.3660393498761338,12,0,-5
1,xgb,0.8472222222222222,0.15365205246264005,1.1405240917059298,12,0,-5
2,glmnet,0.8395061728395061,0.16179551038714102,1.4619225792115418,12,0,-5
2,rf,0.7222222222222222,0.20735062370704213,1.0270944914613704,12,0,-5
2,xgb,0.7685185185185185,0.19488805683495994,0.9405620270930621,12,0,-5
3,glmnet,0.7547547547547547,0.20693008538788904,0.6665168394739125,12,0,-5
3,rf,0.7327327327327328,0.2090672691236336,0.7947605228441448,12,0,-5
3,xgb,0.7257257257257257,0.2231861322570205,0.6127434582356357,12,0,-5
4,glmnet,0.8115079365079365,0.15882157055675306,1.1267473025039554,12,0,-5
4,rf,0.7936507936507937,0.18204298480883008,1.18321979274112,12,0,-5
4,xgb,0.8005952380952381,0.18233774828945423,0.9305803223049768,12,0,-5
5,glmnet,0.6991991991991992,0.23081598788449648,0.5852022850981807,12,0,-5
5,rf,0.6696696696696697,0.23363766075259845,0.5079536829061193,12,0,-5
5,xgb,0.6486486486486487,0.24938151033609057,0.38392646994471347,12,0,-5
1,glmnet,0.7064777327935222,0.22148485955736946,0.5644135878318821,12,0,-7
1,rf,0.6892712550607287,0.22528972102904657,0.588772509615962,12,0,-7
1,xgb,0.6933198380566802,0.23599681903041242,0.49581402458639956,12,0,-7
2,glmnet,0.7884615384615385,0.1649074727690789,1.6473975106518104,12,0,-7
2,rf,0.798582995951417,0.17647148266057752,1.0867327410889698,12,0,-7
2,xgb,0.791497975708502,0.17303446891421242,0.8932078229670162,12,0,-7
3,glmnet,0.7432432432432433,0.19723385588477618,0.9286028145837019,12,0,-7
3,rf,0.7692307692307693,0.1901998343856222,0.8283493332949013,12,0,-7
3,xgb,0.7650727650727651,0.1963838271361134,0.6716073551336357,12,0,-7
4,glmnet,0.8274428274428275,0.16303687791761104,1.365007541540462,12,0,-7
4,rf,0.7879417879417879,0.1854511643349678,1.260253630101111,12,0,-7
4,xgb,0.7869022869022869,0.1829004263889076,1.0466759513441175,12,0,-7
5,glmnet,0.8323586744639376,0.16353488371449829,1.4654240267404433,12,0,-7
5,rf,0.7962962962962963,0.18017335672346976,1.5100124046404317,12,0,-7
5,xgb,0.8294346978557504,0.16708586939698147,1.2711659613604829,12,0,-7
1,glmnet,0.7251282051282051,0.20550364422889036,0.6454757165826639,12,0,-10
1,rf,0.718974358974359,0.20901565618984003,0.5605026159022843,12,0,-10
1,xgb,0.716923076923077,0.21640903495983252,0.5069608978276383,12,0,-10
2,glmnet,0.7712820512820513,0.19245323946816334,0.7172802076620046,12,0,-10
