Fold,Model,AUC,Brier,Slope,Imputation,Delta,Threshold
4,glmnet,0.5539358600583091,0.17687521974162104,-0.03688518492877215,6,10,-10
4,rf,0.5685131195335277,0.17861915368558418,0.4049345860288117,6,10,-10
4,xgb,0.5583090379008746,0.18588996956416493,0.21821214243949857,6,10,-10
5,glmnet,0.5126666666666667,0.18005070212857285,0.1524369406811629,6,10,-10
5,rf,0.47600000000000003,0.20061740391939717,0.013269958065828452,6,10,-10
5,xgb,0.5573333333333333,0.21537008165137891,-0.07755969841999207,6,10,-10
1,glmnet,0.8276041666666667,0.2117504317555149,6.106675808883561,7,10,0
1,rf,0.7760416666666666,0.19033877185933304,1.3289874143159912,7,10,0
1,xgb,0.7520833333333333,0.19271530361199224,0.9354369023954912,7,10,0
2,glmnet,0.7119565217391304,0.21341398875083167,2.569807970193537,7,10,0
2,rf,0.7684782608695652,0.19117149533896466,1.165553068771927,7,10,0
2,xgb,0.7402173913043478,0.19796976449871978,0.8366619794594528,7,10,0
3,glmnet,0.7126193001060446,0.21267448848790282,2.634437834459197,7,10,0
3,rf,0.689289501590668,0.21006227898312477,0.7364310462645262,7,10,0
3,xgb,0.6558854718981972,0.23037691306539465,0.48179829304778243,7,10,0
4,glmnet,0.6739583333333333,0.2180083797807351,0.8657192411872286,7,10,0
4,rf,0.6979166666666666,0.21089873319712427,0.9228137270711957,7,10,0
4,xgb,0.68125,0.2198232237297972,0.6554558081810312,7,10,0
5,glmnet,0.7608695652173914,0.20849771040419832,3.8725031893743482,7,10,0
5,rf,0.7327677624602333,0.20036621433070517,0.9382687245010461,7,10,0
5,xgb,0.7444326617179216,0.19647065290747998,0.8611981587833208,7,10,0
1,glmnet,0.6588541666666666,0.19145338992949013,0.47606725342153006,7,10,-5
1,rf,0.6106770833333334,0.19204620349742257,0.4147115255533495,7,10,-5
1,xgb,0.58984375,0.19573160159863326,0.32998232027036994,7,10,-5
2,glmnet,0.7682291666666666,0.14522216287862724,0.9894269261754858,7,10,-5
2,rf,0.7174479166666666,0.17116338828362776,0.7967914303873957,7,10,-5
2,xgb,0.7317708333333334,0.1701652735104004,0.6859844162541299,7,10,-5
3,glmnet,0.7659722222222222,0.1606253348547799,2.2562511345261242,7,10,-5
3,rf,0.7069444444444445,0.17009397885499297,1.1082244181200953,7,10,-5
3,xgb,0.6805555555555556,0.17900402292914308,0.718453314194165,7,10,-5
4,glmnet,0.7962239583333334,0.15922693958810355,2.7369304367917886,7,10,-5
4,rf,0.7395833333333334,0.16429088614543436,1.0484535230679308,7,10,-5
4,xgb,0.7604166666666666,0.16333797890520485,0.8731015495514222,7,10,-5
5,glmnet,0.7552083333333334,0.16069492299459337,1.2361178149543208,7,10,-5
5,rf,0.78515625,0.15776851630058453,1.2363926312195006,7,10,-5
5,xgb,0.75,0.16303386494804817,0.82602754083072,7,10,-5
1,glmnet,0.6607692307692308,0.15708385445712733,0.9680771815357041,7,10,-7
1,rf,0.6061538461538462,0.17037156325424277,0.48025452209439756,7,10,-7
1,xgb,0.596923076923077,0.17909527474350795,0.3119764262944848,7,10,-7
2,glmnet,0.7615384615384616,0.1446465760808397,2.2349272853793902,7,10,-7
2,rf,0.6492307692307693,0.15178659648440931,0.6914497967864226,7,10,-7
2,xgb,0.7184615384615385,0.1406198758287005,0.9377972780080585,7,10,-7
3,glmnet,0.8186274509803921,0.14570927424883848,3.1619945219099805,7,10,-7
3,rf,0.6456582633053222,0.17166758169844762,0.5976729224340249,7,10,-7
3,xgb,0.665266106442577,0.1694831138766207,0.6090803272982233,7,10,-7
4,glmnet,0.7239819004524887,0.1523435907607265,1.8738765931786743,7,10,-7
4,rf,0.7315233785822021,0.1482768920215899,1.1889704901383187,7,10,-7
4,xgb,0.7058823529411765,0.15898980422624368,0.7513610674568797,7,10,-7
5,glmnet,0.65,0.16972196365439274,0.4861317400334106,7,10,-7
5,rf,0.5614285714285714,0.1841798129666285,0.20406004845179063,7,10,-7
5,xgb,0.62,0.17639602824250494,0.4065802424778021,7,10,-7
1,glmnet,0.8022875816993464,0.12628083672711995,1.5027948866556475,7,10,-10
1,rf,0.7205882352941176,0.1417155223670209,1.16698752004418,7,10,-10
1,xgb,0.7434640522875817,0.13757669402313388,1.0356323655705806,7,10,-10
2,glmnet,0.6786858974358975,0.14244920221979726,1.6348340123377196,7,10,-10
2,rf,0.6217948717948718,0.14916741924838475,0.4690864733637846,7,10,-10
2,xgb,0.6634615384615384,0.14644923335127102,0.5593994242700986,7,10,-10
3,glmnet,0.6314102564102564,0.1511741190840013,0.4454580637249659,7,10,-10
3,rf,0.5464743589743589,0.16101567042844306,0.25080888393902173,7,10,-10
3,xgb,0.5544871794871795,0.15727961907660526,0.32508416022457837,7,10,-10
4,glmnet,0.7235576923076923,0.1416717821086861,2.1534344527574882,7,10,-10
4,rf,0.5673076923076923,0.1662206018334515,0.26049254667883054,7,10,-10
4,xgb,0.6314102564102564,0.14786487677972077,0.5339251662295789,7,10,-10
5,glmnet,0.7644230769230769,0.13772122611608537,3.1101457116527653,7,10,-10
5,rf,0.6666666666666666,0.13826605672408052,0.8431878105641274,7,10,-10
5,xgb,0.7275641025641025,0.1308923355461506,1.0435724550448788,7,10,-10
1,glmnet,0.7052631578947368,0.21471810407759645,1.1788167479537144,8,10,0
1,rf,0.6147368421052631,0.2316891582880381,0.7605416047773201,8,10,0
1,xgb,0.6621052631578948,0.22224560960488612,0.9369448882304893,8,10,0
2,glmnet,0.5421052631578948,0.24283666256712075,0.40388797204792054,8,10,0
2,rf,0.5936842105263158,0.2335159001285651,0.6628075890918251,8,10,0
2,xgb,0.6452631578947369,0.22224651230881357,0.7888746433732925,8,10,0
3,glmnet,0.6002024291497976,0.23980132442988122,0.5114780011882641,8,10,0
3,rf,0.618421052631579,0.24036771651906963,0.4748825732395142,8,10,0
3,xgb,0.6093117408906883,0.23614007819795663,0.5374226361636069,8,10,0
4,glmnet,0.6617357001972387,0.2348371856600895,0.7050561007983089,8,10,0
4,rf,0.6094674556213018,0.2365983969946006,0.5981677797465232,8,10,0
4,xgb,0.631163708086785,0.2296227433143723,0.8013346808782774,8,10,0
5,glmnet,0.558974358974359,0.23874731244044292,0.5114835488737264,8,10,0
5,rf,0.6194871794871795,0.228594583944484,0.8437158668971018,8,10,0
5,xgb,0.678974358974359,0.22238567116371316,0.7994582634544902,8,10,0
1,glmnet,0.6884920634920635,0.21835189345155387,1.0428487234625687,8,10,-5
1,rf,0.611111111111111,0.23823609417678185,0.686715915990308,8,10,-5
1,xgb,0.6130952380952381,0.2415688136165449,0.5853049122860875,8,10,-5
2,glmnet,0.4623015873015873,0.2771081978348934,-0.08160945046782375,8,10,-5
2,rf,0.5297619047619048,0.2634087563076796,0.17302507858975166,8,10,-5
2,xgb,0.4880952380952381,0.27303351179222834,0.10528407455404215,8,10,-5
3,glmnet,0.48367346938775513,0.27599753560480195,-0.009658820998424128,8,10,-5
3,rf,0.5285714285714286,0.2593373537297112,0.1651229909554079,8,10,-5
3,xgb,0.5265306122448979,0.26710208396429624,0.16483252010920768,8,10,-5
4,glmnet,0.7024630541871921,0.22494561149863157,1.1424848780313346,8,10,-5
4,rf,0.6591133004926109,0.22726671169661597,1.3520539692750557,8,10,-5
4,xgb,0.6650246305418719,0.22651995466541142,1.0295572073037427,8,10,-5
5,glmnet,0.6577380952380952,0.2271875692475064,0.7776066828338062,8,10,-5
5,rf,0.5882936507936508,0.2480927138773892,0.4790566185877279,8,10,-5
5,xgb,0.5972222222222222,0.2532753132749111,0.4372438626203292,8,10,-5
1,glmnet,0.6507692307692308,0.22774725808020277,2.4729718429277905,8,10,-7
1,rf,0.6656410256410257,0.21972234123396375,0.9828619108105872,8,10,-7
1,xgb,0.6871794871794872,0.21692585053405578,1.0252486213835712,8,10,-7
2,glmnet,0.5825641025641025,0.24571474166760476,0.37260566119675914,8,10,-7
2,rf,0.5497435897435897,0.255146478409831,-0.022437985913984458,8,10,-7
2,xgb,0.4964102564102564,0.2754453625438056,-0.09887411235543293,8,10,-7
3,glmnet,0.5723076923076923,0.23614857296468827,0.5203303097304259,8,10,-7
3,rf,0.5558974358974359,0.23891151968006424,0.43692379379473567,8,10,-7
3,xgb,0.6102564102564103,0.23634939265457947,0.5079493670637075,8,10,-7
4,glmnet,0.6292735042735043,0.22209746324716442,0.9737113231787328,8,10,-7
4,rf,0.5673076923076923,0.23993144232470767,0.4393843966196184,8,10,-7
4,xgb,0.6623931623931624,0.22113495868427413,0.8390145284161892,8,10,-7
5,glmnet,0.6030769230769231,0.24113893545408155,0.31459456007930453,8,10,-7
5,rf,0.5251282051282051,0.24728030749334237,0.29355583571431765,8,10,-7
5,xgb,0.5743589743589743,0.24283339490418304,0.40058800593017957,8,10,-7
1,glmnet,0.6644518272425249,0.20788827299092946,0.6688100227369013,8,10,-10
1,rf,0.5415282392026578,0.22716296423902568,0.3093387973062163,8,10,-10
1,xgb,0.5891472868217054,0.22063221538377242,0.43847875259456437,8,10,-10
2,glmnet,0.6600221483942414,0.20329581785077117,1.2867851346214134,8,10,-10
2,rf,0.5603543743078627,0.22194714843539037,0.5457804638295369,8,10,-10
2,xgb,0.6434108527131783,0.2079652305516918,0.8647107098897273,8,10,-10
3,glmnet,0.7043189368770764,0.19427932454709887,0.9042555819722482,8,10,-10
3,rf,0.5968992248062015,0.22164787844843611,0.3732783184455777,8,10,-10
3,xgb,0.6245847176079734,0.21779060540417855,0.4900860316813327,8,10,-10
4,glmnet,0.422093023255814,0.217599784206742,-20.71097315932553,8,10,-10
4,rf,0.6488372093023256,0.20440602714967515,0.9039039183633695,8,10,-10
4,xgb,0.7220930232558139,0.19555643726316485,1.1901863813508804,8,10,-10
5,glmnet,0.5592469545957918,0.23438933244958426,0.2825563451574828,8,10,-10
5,rf,0.5636766334440753,0.23219610614203495,0.18148394999378886,8,10,-10
5,xgb,0.5902547065337763,0.2260450384090673,0.33073329109229904,8,10,-10
1,glmnet,0.640973630831643,0.23360515630412879,0.7425746079836021,9,10,0
1,rf,0.6085192697768763,0.24157303138322764,0.6366208287570199,9,10,0
1,xgb,0.6085192697768762,0.24684071684439352,0.5225379528200855,9,10,0
2,glmnet,0.6630541871921182,0.22726717320683662,1.1293251562482467,9,10,0
2,rf,0.638423645320197,0.23066736102931254,0.9186053403980586,9,10,0
2,xgb,0.6275862068965518,0.23735938076551932,0.5963415439451162,9,10,0
3,glmnet,0.683743842364532,0.2270991041329473,1.1916477281017368,9,10,0
3,rf,0.6699507389162561,0.22918115703841907,1.0115269645138838,9,10,0
3,xgb,0.6650246305418719,0.23158660325323988,0.6748752983086591,9,10,0
4,glmnet,0.6374384236453202,0.2437823223091715,0.5897664395291984,9,10,0
4,rf,0.5044334975369458,0.26521990395398004,0.1124720825891967,9,10,0
4,xgb,0.44236453201970444,0.25696201458422524,0.3497972245401348,9,10,0
5,glmnet,0.6630541871921183,0.228985452178577,0.8386219716344377,9,10,0
5,rf,0.4729064039408867,0.257626305166339,0.3688818444268242,9,10,0
5,xgb,0.547783251231527,0.2740174369159189,0.21847509123117215,9,10,0
1,glmnet,0.4875,0.22919733064347772,0.17748151146866112,9,10,-5
1,rf,0.5306818181818181,0.23320005533977653,0.08486958769974659,9,10,-5
1,xgb,0.5159090909090909,0.24391881588006661,-0.023348062361225566,9,10,-5
2,glmnet,0.6818181818181818,0.1949484489896724,1.7985224761346952,9,10,-5
2,rf,0.618421052631579,0.20522726661670956,0.7546760249143968,9,10,-5
2,xgb,0.6794258373205742,0.2019421610989915,0.807940569751993,9,10,-5
3,glmnet,0.71,0.19564579673900273,1.2394239245080303,9,10,-5
3,rf,0.59,0.20449747073426042,0.8313456606088921,9,10,-5
3,xgb,0.5700000000000001,0.21594947950989624,0.4315654921069904,9,10,-5
4,glmnet,0.5660818713450292,0.25317460070329223,-0.15625642737200918,9,10,-5
4,rf,0.5426900584795321,0.2387813187693583,-0.18375566676753607,9,10,-5
4,xgb,0.5988304093567252,0.2662070831173002,-0.3153484400556795,9,10,-5
5,glmnet,0.6375598086124402,0.20351851521385542,2.5552088508192616,9,10,-5
5,rf,0.6555023923444976,0.20190712276931588,0.7982564607017646,9,10,-5
5,xgb,0.6435406698564593,0.2021091374922241,0.6840041662266577,9,10,-5
1,glmnet,0.681159420289855,0.18801551121401303,0.6842383752989705,9,10,-7
1,rf,0.6606280193236715,0.19114177833493476,0.7124841939488487,9,10,-7
1,xgb,0.6859903381642511,0.18766828681412967,0.6874853854837578,9,10,-7
2,glmnet,0.6253196930946292,0.2055514045439432,0.402867969504196,9,10,-7
2,rf,0.5639386189258312,0.19930574943028861,0.4334570697824125,9,10,-7
2,xgb,0.5562659846547314,0.22004139849764526,0.20340187888898756,9,10,-7
3,glmnet,0.5132850241545893,0.21569544029163984,0.28091137155029855,9,10,-7
3,rf,0.5893719806763285,0.24568187300045213,-0.2730028937796299,9,10,-7
3,xgb,0.5869565217391305,0.2516141242631089,-0.26697912390862943,9,10,-7
4,glmnet,0.5769712140175219,0.19855002886309456,0.329449596073804,9,10,-7
4,rf,0.5506883604505632,0.2058014201308676,-0.022244048557756243,9,10,-7
4,xgb,0.5832290362953692,0.21247010151011478,-0.2603376209758721,9,10,-7
5,glmnet,0.6666666666666666,0.1887537588142382,0.8458625332390964,9,10,-7
5,rf,0.572463768115942,0.21270329742557878,0.11313135198619056,9,10,-7
5,xgb,0.5446859903381642,0.2216694399613472,0.10385167178717397,9,10,-7
1,glmnet,0.7174479166666666,0.1721502650346126,1.2371024002899866,9,10,-10
1,rf,0.765625,0.16520700532520108,1.8848756685435402,9,10,-10
1,xgb,0.7786458333333334,0.16235455078844774,1.7869742925545473,9,10,-10
2,glmnet,0.6861979166666666,0.17200952662149516,0.9646838478836824,9,10,-10
2,rf,0.67578125,0.17461009226398524,0.8600721757722521,9,10,-10
2,xgb,0.69921875,0.16717136619633277,0.9083803034732013,9,10,-10
3,glmnet,0.4856770833333333,0.2247730379706585,-0.06385515218141759,9,10,-10
3,rf,0.4440104166666667,0.22722283941515717,-0.3137373557802399,9,10,-10
3,xgb,0.4830729166666667,0.2333043181048277,-0.19553909198312391,9,10,-10
4,glmnet,0.69921875,0.1708881525152764,1.120948154213354,9,10,-10
4,rf,0.6354166666666666,0.18411393287441483,0.5964750863804751,9,10,-10
4,xgb,0.7005208333333334,0.17915842934619808,0.7523291496664585,9,10,-10
5,glmnet,0.6041666666666666,0.1884711473395118,0.37930000898200267,9,10,-10
5,rf,0.4111111111111111,0.185622482997199,0.45059695636982305,9,10,-10
5,xgb,0.5555555555555556,0.19469901710281048,0.2551045361317725,9,10,-10
1,glmnet,0.6131313131313132,0.24147810614681398,0.5943818502947964,10,10,0
1,rf,0.6060606060606061,0.24589847887918959,0.5562682639323082,10,10,0
1,xgb,0.6232323232323232,0.24103005120808585,0.6369867090009312,10,10,0
2,glmnet,0.43304007820136853,0.25501162099409147,0.351515551195427,10,10,0
2,rf,0.5992179863147605,0.23474406681364784,0.9146882130984711,10,10,0
2,xgb,0.6021505376344086,0.24789227681452614,0.5025060803178985,10,10,0
3,glmnet,0.501466275659824,0.262745103125871,0.2069683386567875,10,10,0
3,rf,0.5806451612903226,0.24587804883692466,0.5975441702672641,10,10,0
3,xgb,0.6148582600195504,0.24450275065989346,0.5657123906289024,10,10,0
4,glmnet,0.5757575757575758,0.25778804527359117,0.2879879957174888,10,10,0
4,rf,0.4672531769305963,0.26703166261915817,0.13190470872141097,10,10,0
4,xgb,0.5483870967741935,0.2676505372462163,0.171281713896639,10,10,0
5,glmnet,0.7849462365591398,0.20830078769558583,2.5812740831469814,10,10,0
5,rf,0.6871945259042033,0.2233717907863331,1.125211157715536,10,10,0
5,xgb,0.7341153470185728,0.21036864754109985,1.1654409964176768,10,10,0
1,glmnet,0.6461038961038961,0.21263181459216676,0.6611309860587419,10,10,-5
1,rf,0.5476190476190477,0.2395660852118957,0.238003491080308,10,10,-5
1,xgb,0.5854978354978355,0.24086625563475328,0.29547259799683356,10,10,-5
2,glmnet,0.5984848484848485,0.22101534969666753,0.5086838504871813,10,10,-5
2,rf,0.5562770562770563,0.2315157612459896,0.2769716546725717,10,10,-5
2,xgb,0.5833333333333334,0.2331993723850348,0.2397926334305053,10,10,-5
3,glmnet,0.683982683982684,0.20530829058406394,1.3801476669047106,10,10,-5
3,rf,0.5984848484848485,0.2176277933310268,0.8525955176453017,10,10,-5
3,xgb,0.685064935064935,0.20242681224521858,1.2542725224377331,10,10,-5
4,glmnet,0.48268398268398266,0.23522185305159218,0.2965321019549,10,10,-5
4,rf,0.487012987012987,0.2376000884223338,0.21008934214990024,10,10,-5
4,xgb,0.5681818181818182,0.23797657700827304,0.33241601633294743,10,10,-5
5,glmnet,0.5170068027210885,0.24396937524156817,0.08465382612422113,10,10,-5
5,rf,0.6031746031746031,0.22155893613902788,0.5756710696664192,10,10,-5
5,xgb,0.6394557823129251,0.2108350579768147,0.7127874822939243,10,10,-5
1,glmnet,0.5894736842105263,0.20891460565585893,0.4658962272233506,10,10,-7
1,rf,0.52046783625731,0.2199905164419879,0.11923009425946247,10,10,-7
1,xgb,0.5485380116959064,0.21897067817089308,0.17750275249623013,10,10,-7
2,glmnet,0.5777777777777777,0.20392007658188374,0.7671110981730946,10,10,-7
2,rf,0.591812865497076,0.20710414288416162,0.5494106123525826,10,10,-7
2,xgb,0.672514619883041,0.18950768564660347,1.0959427314661847,10,10,-7
3,glmnet,0.5875,0.2104779842163415,0.5328262827602873,10,10,-7
3,rf,0.42045454545454547,0.21221393416904039,0.6363320030128229,10,10,-7
3,xgb,0.5965909090909091,0.21635228820888533,0.4299773605771822,10,10,-7
4,glmnet,0.6614832535885167,0.20287454622791812,0.676272754406029,10,10,-7
4,rf,0.5669856459330144,0.21511148322838267,0.4067125716996373,10,10,-7
4,xgb,0.5562200956937798,0.22069868007940813,0.3707413605719815,10,10,-7
5,glmnet,0.5695906432748538,0.21072650934327236,0.4168913991319638,10,10,-7
5,rf,0.5660818713450292,0.20986783082146318,0.4785403886672977,10,10,-7
5,xgb,0.5742690058479532,0.2149429823637674,0.35417213297905814,10,10,-7
1,glmnet,0.6433041301627034,0.18917875324527333,1.3592187984742103,10,10,-10
1,rf,0.5544430538172715,0.20396088164929882,0.20589371150624572,10,10,-10
1,xgb,0.6533166458072591,0.18752100916584502,0.7034328273917932,10,10,-10
2,glmnet,0.6210106382978723,0.18330150404244314,0.8152490569652795,10,10,-10
2,rf,0.6263297872340425,0.18954987413280794,0.5822495982423835,10,10,-10
2,xgb,0.6422872340425532,0.18216321688294781,0.6558657654384517,10,10,-10
3,glmnet,0.6171875,0.18439354410559686,0.6726734672462662,10,10,-10
3,rf,0.5494791666666666,0.19618839562973006,0.20227305230654447,10,10,-10
3,xgb,0.6302083333333334,0.18343476539922976,0.6079268425109261,10,10,-10
4,glmnet,0.51171875,0.1955324063051719,0.11054734185111985,10,10,-10
4,rf,0.5,0.20312217093879603,0.014417145108983958,10,10,-10
4,xgb,0.5247395833333334,0.2010462417383017,0.10868100235750365,10,10,-10
5,glmnet,0.6420525657071339,0.19032049039308047,0.5906413677861461,10,10,-10
5,rf,0.5882352941176471,0.1941061715858365,0.6067512968281578,10,10,-10
5,xgb,0.6370463078848561,0.19382465989844483,0.6103722130776208,10,10,-10
1,glmnet,0.6266009852216748,0.2362107743438851,1.1051548837177643,11,10,0
1,rf,0.6,0.24254280787028687,0.7160294108975872,11,10,0
1,xgb,0.4433497536945813,0.25158077186555033,0.43483606484356346,11,10,0
2,glmnet,0.559047619047619,0.24583916135307363,1.1034092400206272,11,10,0
2,rf,0.5428571428571428,0.26205977637556505,0.15415218368094025,11,10,0
2,xgb,0.5695238095238095,0.25978287800570826,0.2974321096819725,11,10,0
3,glmnet,0.5365111561866126,0.2517747168866873,0.36456027231175203,11,10,0
3,rf,0.6338742393509128,0.2412508756894464,0.6574165373450878,11,10,0
3,xgb,0.5862068965517241,0.2560073128926116,0.37348875347365035,11,10,0
4,glmnet,0.6531440162271805,0.2359815518195125,0.8054482347533491,11,10,0
4,rf,0.6957403651115619,0.2230159785544399,1.097350759993572,11,10,0
4,xgb,0.7494929006085193,0.20908716906768723,1.20190607750619,11,10,0
5,glmnet,0.5352941176470588,0.25383904705394855,0.39163571114617296,11,10,0
5,rf,0.49215686274509807,0.2697505413679022,-0.009525814200874996,11,10,0
5,xgb,0.5107843137254902,0.27001209302196094,0.14948426106067894,11,10,0
1,glmnet,0.6020833333333333,0.22923678755249818,0.709821621319961,11,10,-5
1,rf,0.5958333333333333,0.2365983481450625,0.40246944694321884,11,10,-5
1,xgb,0.6041666666666666,0.2349287001512028,0.4101757906999784,11,10,-5
2,glmnet,0.5907692307692307,0.2353737882214731,0.5677666972417921,11,10,-5
2,rf,0.5138461538461538,0.2502544543230416,-0.029385709025764137,11,10,-5
2,xgb,0.5876923076923077,0.2432894819449571,0.36902480272948063,11,10,-5
3,glmnet,0.5271794871794871,0.2385809052053813,0.4892670395874776,11,10,-5
3,rf,0.48923076923076925,0.25790349686675684,-0.06751787321296851,11,10,-5
3,xgb,0.47794871794871796,0.2755091265452486,-0.10946099074284428,11,10,-5
4,glmnet,0.5,0.23446174548250667,NA,11,10,-5
4,rf,0.6322916666666667,0.22237670140906815,0.9726067071661125,11,10,-5
4,xgb,0.6041666666666666,0.2303299054243913,0.5548447242984359,11,10,-5
5,glmnet,0.5769230769230769,0.23139763517850892,2.251670704407565,11,10,-5
5,rf,0.5096153846153846,0.2659675638611637,-0.1928031023025761,11,10,-5
5,xgb,0.48504273504273504,0.27655910008635626,-0.22514900469852184,11,10,-5
1,glmnet,0.677437641723356,0.21613199313937537,5.495893059141245,11,10,-7
1,rf,0.6281179138321995,0.210188569225085,1.233545824394825,11,10,-7
1,xgb,0.6383219954648526,0.21292323751795997,0.8283285013721375,11,10,-7
2,glmnet,0.5668934240362812,0.21422700393840122,0.7842253521272151,11,10,-7
2,rf,0.546485260770975,0.23229822606167613,0.12347935309698334,11,10,-7
2,xgb,0.5578231292517006,0.23575322302221444,0.23346116733474387,11,10,-7
3,glmnet,0.5385835095137421,0.22272482676781505,0.7957016516158563,11,10,-7
3,rf,0.5528541226215645,0.22108523603503974,0.5262252985071897,11,10,-7
3,xgb,0.5898520084566596,0.2208288620156042,0.4825426175603482,11,10,-7
4,glmnet,0.4724025974025974,0.22638914148143088,0.3988315274676457,11,10,-7
4,rf,0.4577922077922078,0.24925945352798579,-0.22098027249101143,11,10,-7
4,xgb,0.4751082251082251,0.24092810154780864,0.14082493845252034,11,10,-7
5,glmnet,0.5735930735930735,0.22115827974599914,1.5500322129154387,11,10,-7
5,rf,0.5606060606060606,0.22666428731785693,0.42389321532764745,11,10,-7
5,xgb,0.5476190476190477,0.234559072598829,0.2836028857480511,11,10,-7
1,glmnet,0.567283950617284,0.2016754860866816,1.4278664448329434,11,10,-10
1,rf,0.6345679012345679,0.1992718988697594,0.835489326195872,11,10,-10
1,xgb,0.6283950617283951,0.20096616498299463,0.4914333608908534,11,10,-10
2,glmnet,0.654320987654321,0.19529686621200978,1.5899705756444682,11,10,-10
2,rf,0.5469135802469136,0.2044264712843194,0.49271028643393494,11,10,-10
2,xgb,0.4469135802469136,0.2172067188221808,0.25470015693049197,11,10,-10
3,glmnet,0.6086956521739131,0.2025453201891407,1.804725857772197,11,10,-10
3,rf,0.6475972540045767,0.19653947433651553,0.6786889868419476,11,10,-10
3,xgb,0.6533180778032036,0.19498925551871163,0.7679508748719216,11,10,-10
4,glmnet,0.5790123456790124,0.20001809460183456,1.6585536529858134,11,10,-10
4,rf,0.508641975308642,0.21856238796446864,0.020856704194191385,11,10,-10
4,xgb,0.619753086419753,0.1976945532869167,0.6241469033215367,11,10,-10
5,glmnet,0.44450800915331806,0.203693478939886,1.0430659398181812,11,10,-10
5,rf,0.5308924485125858,0.2172398381927363,0.13552121206162174,11,10,-10
5,xgb,0.5320366132723112,0.23020894439800868,0.04090890237046568,11,10,-10
1,glmnet,0.6385281385281385,0.2121829148862048,0.6733754180697812,12,10,0
1,rf,0.6201298701298701,0.22423273816545458,0.45226936742895313,12,10,0
1,xgb,0.6341991341991342,0.2223297124704318,0.5265803424300751,12,10,0
2,glmnet,0.6098484848484849,0.2211794344456673,0.7732268853043743,12,10,0
2,rf,0.6385281385281385,0.21528251391123016,0.8388989940392819,12,10,0
2,xgb,0.6904761904761905,0.20396244588032672,1.0404406378743356,12,10,0
3,glmnet,0.6417748917748918,0.21166055256530056,0.6791677337744736,12,10,0
3,rf,0.5476190476190477,0.23683066140151987,0.24390478601093826,12,10,0
3,xgb,0.6331168831168831,0.2221522475210714,0.5372346488281136,12,10,0
4,glmnet,0.7359307359307359,0.19903414486397383,1.8520118210164411,12,10,0
4,rf,0.7683982683982684,0.18909931937688515,1.7316945053980488,12,10,0
4,xgb,0.7694805194805195,0.18762111528359146,1.3712868153771263,12,10,0
5,glmnet,0.5986696230598669,0.2236572854473318,0.5527608917539107,12,10,0
5,rf,0.5554323725055432,0.23429783493254908,0.32368970305317674,12,10,0
5,xgb,0.5764966740576497,0.2437029490819461,0.22608015308881088,12,10,0
1,glmnet,0.5933528836754643,0.24128885960949462,1.2012963906982312,12,10,-5
1,rf,0.6129032258064516,0.2454863629029446,0.5388366783277074,12,10,-5
1,xgb,0.5562072336265884,0.27222663689755167,0.124133718732761,12,10,-5
2,glmnet,0.6444444444444445,0.24006251725608274,0.5535564685523119,12,10,-5
2,rf,0.6464646464646464,0.24115268691948635,0.5357752209274758,12,10,-5
2,xgb,0.6383838383838384,0.23700711028036037,0.5638952380812958,12,10,-5
3,glmnet,0.6710654936461388,0.23320380408576122,3.0440482280081933,12,10,-5
3,rf,0.6871945259042034,0.22759625302800676,0.9534112103748397,12,10,-5
3,xgb,0.6490713587487781,0.2358124313411711,0.6869625279648464,12,10,-5
4,glmnet,0.6871945259042033,0.23236517593234013,3.599823715265681,12,10,-5
4,rf,0.6314760508308895,0.2389438728927594,0.7001400999620483,12,10,-5
4,xgb,0.6656891495601173,0.23071203431332027,0.7470936597020313,12,10,-5
5,glmnet,0.6881720430107527,0.2322979042397966,3.6370554894095073,12,10,-5
5,rf,0.6774193548387096,0.22858505076610264,0.7906852528273783,12,10,-5
5,xgb,0.7165200391006843,0.21483913744987554,0.893499443159698,12,10,-5
1,glmnet,0.7214076246334311,0.2079013800630498,1.6877262317146415,12,10,-7
1,rf,0.6793743890518084,0.22499779193957425,0.9986983739354263,12,10,-7
1,xgb,0.7057673509286413,0.21790940032466594,1.1101464905594391,12,10,-7
2,glmnet,0.5835777126099707,0.26573575085455664,0.27940157850661934,12,10,-7
2,rf,0.6735092864125122,0.2254916197750404,0.8538575249378919,12,10,-7
2,xgb,0.6168132942326491,0.24725962549019626,0.502314522810287,12,10,-7
3,glmnet,0.6103515625,0.23503251679873569,0.8450699333260862,12,10,-7
3,rf,0.5986328125,0.24945585827807787,0.4898106515189916,12,10,-7
3,xgb,0.607421875,0.259408863132028,0.3668856462683773,12,10,-7
4,glmnet,0.7464717741935484,0.22827162327229172,5.54191025456859,12,10,-7
4,rf,0.6461693548387096,0.23571825237419836,0.6999724380527315,12,10,-7
4,xgb,0.7086693548387096,0.22436608625259652,0.7920739973637771,12,10,-7
5,glmnet,0.578125,0.24435483456474136,0.8554635239903494,12,10,-7
5,rf,0.5791015625,0.25287462054851007,0.4193302441232008,12,10,-7
5,xgb,0.5517578125,0.26823013498223736,0.27470424526375437,12,10,-7
1,glmnet,0.642361111111111,0.23734885237606146,0.557840867228052,12,10,-10
1,rf,0.623015873015873,0.24308176471816506,0.4898480699690059,12,10,-10
1,xgb,0.6537698412698413,0.24562280508586037,0.43977422295459406,12,10,-10
2,glmnet,0.8489795918367347,0.1622856970273923,1.7389837327683324,12,10,-10
